Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
7857,0,-0.00959245,-0.0673028,-1.02245,99.6205,216.281,51.5107
7858,0,-0.00941251,-0.0664033,-1.02231,99.6225,216.288,51.5037
7859,0,-0.0095921,-0.0675349,-1.02274,99.6229,216.276,51.5094
7860,0,-0.00980051,-0.0669337,-1.02219,99.6281,216.28,51.4957
7861,0,-0.00996021,-0.06732,-1.02264,99.6152,216.276,51.5108
7862,0,-0.00900265,-0.068076,-1.02241,99.6536,216.3,51.5108
7863,0,-0.00969809,-0.0670768,-1.0225,99.6218,216.281,51.5101
7864,0,-0.00937629,-0.0675857,-1.0225,99.6312,216.284,51.5184
7865,0,-0.00982835,-0.0673602,-1.0224,99.6394,216.284,51.4864
7866,0,-0.00959219,-0.0670855,-1.02258,99.621,216.284,51.5209
7867,0,-0.00962038,-0.0669804,-1.02243,99.6218,216.286,51.5106
7868,0,-0.00943182,-0.0671415,-1.02238,99.6234,216.289,51.4974
7869,0,-0.00938647,-0.0675417,-1.02253,99.6264,216.281,51.495
7870,0,-0.00934737,-0.0668009,-1.02241,99.6184,216.3,51.4985
7871,0,-0.00943642,-0.0672951,-1.02271,99.6242,216.28,51.509
7872,0,-0.00914339,-0.0676073,-1.0223,99.6374,216.285,51.5058
7873,0,-0.00953794,-0.0683339,-1.02268,99.6221,216.286,51.5223
7874,0,-0.00916524,-0.0681591,-1.02266,99.6326,216.287,51.5106
7875,0,-0.00979567,-0.0667456,-1.02259,99.6323,216.289,51.5022
7876,0,-0.00970489,-0.0676786,-1.02277,99.6189,216.293,51.497
7877,0,-0.00953855,-0.0677856,-1.02253,99.6188,216.289,51.5131
7878,0,-0.00934591,-0.0674688,-1.02256,99.622,216.285,51.5221
7879,0,-0.00958707,-0.0674691,-1.02236,99.6364,216.273,51.5066
7880,0,-0.00966676,-0.0676365,-1.02252,99.6251,216.293,51.496
7881,0,-0.00925809,-0.067454,-1.02247,99.6334,216.292,51.4875
7882,0,-0.0091709,-0.0677747,-1.02258,99.6401,216.297,51.5062
7883,0,-0.00962472,-0.0671147,-1.02276,99.6218,216.296,51.511
7884,0,-0.00956188,-0.0672827,-1.02254,99.6244,216.282,51.5001
7885,0,-0.00916471,-0.0681594,-1.02253,99.6352,216.298,51.5133
7886,0,-0.00949911,-0.0668295,-1.02237,99.63,216.291,51.502
7887,0,-0.00958997,-0.0673998,-1.02271,99.6263,216.297,51.5147
7888,0,-0.00992024,-0.067048,-1.02264,99.6289,216.289,51.4994
7889,0,-0.0097067,-0.0667889,-1.02232,99.6312,216.275,51.4938
7890,0,-0.00952931,-0.0669081,-1.02258,99.6231,216.28,51.4977
7891,0,-0.010116,-0.0667194,-1.02259,99.6211,216.291,51.4927
7892,0,-0.00909147,-0.0675674,-1.02244,99.6296,216.286,51.4967
7893,0,-0.00969373,-0.067381,-1.02237,99.6218,216.289,51.5015
7894,0,-0.00906025,-0.0682271,-1.02253,99.6297,216.281,51.5232
7895,0,-0.0092001,-0.067963,-1.02259,99.6287,216.284,51.5202
7896,0,-0.00946479,-0.0675798,-1.02275,99.6274,216.301,51.5189
7897,0,-0.00936923,-0.0668151,-1.02241,99.6329,216.298,51.4907
7898,0,-0.00958497,-0.0671359,-1.02268,99.6139,216.281,51.5014
7899,0,-0.00945991,-0.0676932,-1.02254,99.6448,216.295,51.4936
7900,0,-0.00905262,-0.0682065,-1.02265,99.646,216.285,51.52
7901,0,-0.00926435,-0.0672921,-1.02245,99.6405,216.292,51.4924
7902,0,-0.00997679,-0.0668958,-1.02264,99.6138,216.282,51.4896
7903,0,-0.0095664,-0.0678043,-1.02263,99.6354,216.304,51.4982
7904,0,-0.00927231,-0.0673567,-1.02251,99.6432,216.295,51.5143
7905,0,-0.00955167,-0.0673303,-1.0222,99.6354,216.281,51.4868
7906,0,-0.008914,-0.0679892,-1.02245,99.6249,216.279,51.5165
7907,0,-0.00948372,-0.0678834,-1.02256,99.6323,216.291,51.5042
7908,0,-0.0094494,-0.0673743,-1.02217,99.6507,216.289,51.5038
7909,0,-0.00956326,-0.0671035,-1.02248,99.6291,216.29,51.5007
7910,0,-0.00944237,-0.0677233,-1.02259,99.629,216.299,51.5157
7911,0,-0.0095371,-0.0670067,-1.02259,99.6174,216.28,51.5091
7912,0,-0.00916563,-0.0675421,-1.02243,99.635,216.292,51.5093
7913,0,-0.00914644,-0.0674688,-1.02246,99.6265,216.276,51.5146
7914,0,-0.00966372,-0.0675359,-1.02259,99.6251,216.288,51.5091
7915,0,-0.00921025,-0.0674356,-1.02244,99.6325,216.281,51.5079
7916,0,-0.00950107,-0.0677439,-1.0224,99.6342,216.291,51.498
7917,0,-0.00953297,-0.0675136,-1.02252,99.6238,216.284,51.5043
7918,0,-0.00890409,-0.0676051,-1.02245,99.6302,216.283,51.5203
7919,0,-0.00939289,-0.0670978,-1.02246,99.6335,216.287,51.5151
7920,0,-0.00967149,-0.0672506,-1.02268,99.6254,216.289,51.5097
7921,0,-0.00918783,-0.0674398,-1.02235,99.6279,216.268,51.5069
7922,0,-0.00908269,-0.067711,-1.02246,99.6307,216.286,51.5079
7923,0,-0.00962451,-0.0677677,-1.02264,99.6272,216.287,51.5174
7924,0,-0.0090866,-0.0673309,-1.02232,99.634,216.281,51.509
7925,0,-0.00954232,-0.0671811,-1.02257,99.6171,216.302,51.5202
7926,0,-0.00909962,-0.0674284,-1.02221,99.6349,216.281,51.5062
7927,0,-0.00929032,-0.0674853,-1.02251,99.6247,216.291,51.5169
7928,0,-0.00930167,-0.0672049,-1.02226,99.6241,216.287,51.5111
7929,0,-0.00945795,-0.0675214,-1.02238,99.6194,216.283,51.5015
7930,0,-0.00924471,-0.067614,-1.02243,99.6215,216.289,51.5158
7931,0,-0.00904811,-0.0675609,-1.02238,99.6361,216.295,51.4959
7932,0,-0.00931364,-0.0669666,-1.0225,99.6204,216.289,51.5033
7933,0,-0.00956907,-0.0672758,-1.02265,99.6107,216.279,51.514
7934,0,-0.0091177,-0.0672668,-1.02239,99.6212,216.276,51.5054
7935,0,-0.00928603,-0.0672035,-1.02241,99.6244,216.294,51.5069
7936,0,-0.0102836,-0.0671074,-1.02266,99.6197,216.3,51.5078
7937,0,-0.0094771,-0.0672871,-1.0227,99.6151,216.273,51.5062
7938,0,-0.00846667,-0.0680084,-1.02221,99.6434,216.284,51.5121
7939,0,-0.00967298,-0.0666859,-1.02261,99.6119,216.285,51.5001
7940,0,-0.00931997,-0.0677913,-1.02289,99.6251,216.282,51.5205
7941,0,-0.00880468,-0.0674721,-1.02205,99.6213,216.269,51.5013
7942,0,-0.00941834,-0.0672419,-1.02244,99.6138,216.274,51.5018
7943,0,-0.00919495,-0.0673176,-1.02255,99.6138,216.283,51.5188
7944,0,-0.00928904,-0.0675422,-1.02266,99.6305,216.303,51.528
7945,0,-0.00956452,-0.0670567,-1.02245,99.6225,216.275,51.5064
7946,0,-0.00941481,-0.0677786,-1.02234,99.6327,216.279,51.4964
7947,0,-0.00947807,-0.0674811,-1.02266,99.6212,216.29,51.5295
7948,0,-0.00959497,-0.0670243,-1.02259,99.6171,216.296,51.5215
7949,0,-0.00967008,-0.067164,-1.02244,99.6148,216.282,51.5074
7950,0,-0.00922216,-0.0675121,-1.0226,99.616,216.284,51.5047
7951,0,-0.00896063,-0.068071,-1.0227,99.6362,216.294,51.5067
7952,0,-0.00939027,-0.0671992,-1.02227,99.6284,216.283,51.5114
7953,0,-0.00909196,-0.0676412,-1.02223,99.6284,216.28,51.5077
7954,0,-0.00907615,-0.0674829,-1.02247,99.6259,216.287,51.5125
7955,0,-0.00888397,-0.0675594,-1.02248,99.6366,216.284,51.507
7956,0,-0.00997432,-0.0665417,-1.02232,99.6138,216.291,51.4982
7957,0,-0.00943637,-0.0667737,-1.02233,99.6171,216.288,51.4975
7958,0,-0.00919725,-0.067321,-1.02259,99.6244,216.287,51.5031
7959,0,-0.00977263,-0.0672586,-1.02254,99.6148,216.294,51.5013
7960,0,-0.00936249,-0.067297,-1.02231,99.6323,216.291,51.5057
7961,0,-0.00933085,-0.0678812,-1.02246,99.6363,216.291,51.5094
7962,0,-0.0089815,-0.0677735,-1.02248,99.643,216.287,51.4941
7963,0,-0.00938418,-0.0671451,-1.02243,99.6118,216.27,51.5106
7964,0,-0.0095433,-0.0667494,-1.02244,99.6164,216.279,51.5103
7965,0,-0.00975168,-0.0678051,-1.02269,99.6265,216.301,51.505
7966,0,-0.00922593,-0.0678213,-1.02268,99.6208,216.286,51.5171
7967,0,-0.00907185,-0.0674958,-1.02254,99.6334,216.288,51.5111
7968,0,-0.0096275,-0.0663841,-1.02229,99.6203,216.288,51.5035
7969,0,-0.00919355,-0.0677506,-1.02256,99.63,216.295,51.5116
7970,0,-0.00922042,-0.067154,-1.02226,99.6296,216.282,51.4949
7971,0,-0.0090992,-0.0675514,-1.02247,99.6213,216.283,51.5141
7972,0,-0.00946366,-0.0668963,-1.0229,99.6163,216.297,51.5181
7973,0,-0.00919728,-0.067385,-1.02235,99.6396,216.287,51.4997
7974,0,-0.0094279,-0.0672104,-1.02257,99.6186,216.278,51.4963
7975,0,-0.00908481,-0.0679101,-1.02245,99.6401,216.278,51.5187
7976,0,-0.00916081,-0.0667401,-1.02251,99.6207,216.283,51.5126
7977,0,-0.00959943,-0.0670132,-1.02237,99.6236,216.289,51.5054
7978,0,-0.00901772,-0.0675919,-1.02233,99.6347,216.28,51.4913
7979,0,-0.00959173,-0.0672691,-1.02252,99.6248,216.287,51.5072
7980,0,-0.00913522,-0.0680857,-1.02261,99.6216,216.289,51.5279
7981,0,-0.00930991,-0.0667466,-1.02216,99.6317,216.282,51.4895
7982,0,-0.00948904,-0.0670028,-1.02241,99.611,216.283,51.4928
7983,0,-0.0091347,-0.0680014,-1.02251,99.6256,216.287,51.5046
7984,0,-0.00942024,-0.0673797,-1.02247,99.6117,216.296,51.5142
7985,0,-0.00905916,-0.067525,-1.0223,99.6392,216.298,51.4966
7986,0,-0.0098181,-0.066853,-1.02242,99.6134,216.275,51.4867
7987,0,-0.00882099,-0.0680253,-1.02231,99.6391,216.287,51.5105
7988,0,-0.00930273,-0.0678164,-1.02241,99.6216,216.285,51.5126
7989,0,-0.00912581,-0.0677147,-1.02249,99.6306,216.288,51.5149
7990,0,-0.00938735,-0.0669413,-1.02239,99.6157,216.274,51.4845
7991,0,-0.00920073,-0.0673384,-1.02237,99.6215,216.281,51.5055
7992,0,-0.00927444,-0.0676189,-1.02237,99.6255,216.29,51.5034
7993,0,-0.00988295,-0.06716,-1.02236,99.6222,216.281,51.4968
7994,0,-0.00899499,-0.0674439,-1.02234,99.6291,216.292,51.507
7995,0,-0.00903703,-0.0679498,-1.02241,99.6368,216.301,51.5049
7996,0,-0.00952303,-0.0675241,-1.02258,99.626,216.281,51.4971
7997,0,-0.00925589,-0.0673553,-1.02232,99.6169,216.289,51.5137
7998,0,-0.00951973,-0.0669587,-1.0224,99.619,216.283,51.4905
7999,0,-0.00873683,-0.0677047,-1.02218,99.6316,216.291,51.4975
8000,0,-0.0090427,-0.0676889,-1.02237,99.6273,216.284,51.5139
8001,0,-0.00921126,-0.0673146,-1.02242,99.6201,216.287,51.5061
8002,0,-0.00923648,-0.0676587,-1.02246,99.6185,216.287,51.5039
8003,0,-0.00922001,-0.067767,-1.02244,99.6279,216.282,51.5008
8004,0,-0.00941928,-0.0666357,-1.02213,99.6304,216.281,51.5031
8005,0,-0.00898419,-0.0672821,-1.02239,99.6331,216.286,51.5091
8006,0,-0.00910338,-0.0677007,-1.02237,99.6181,216.284,51.5057
8007,0,-0.00945265,-0.0675609,-1.02252,99.6125,216.281,51.5142
8008,0,-0.00919004,-0.0673841,-1.02221,99.6294,216.286,51.4897
8009,0,-0.00933738,-0.0672594,-1.02229,99.6299,216.287,51.4875
8010,0,-0.0091657,-0.0681661,-1.02258,99.6274,216.286,51.5078
8011,0,-0.00946817,-0.067644,-1.02241,99.6162,216.288,51.4945
8012,0,-0.00928616,-0.0678168,-1.02247,99.6331,216.297,51.5068
8013,0,-0.0100552,-0.0668537,-1.02246,99.6214,216.293,51.4898
8014,0,-0.00935266,-0.0674479,-1.02237,99.6258,216.285,51.5019
8015,0,-0.0090713,-0.0676418,-1.02238,99.6223,216.281,51.5126
8016,0,-0.00940493,-0.06664,-1.02246,99.6181,216.29,51.4929
8017,0,-0.00931427,-0.067651,-1.02247,99.626,216.283,51.5088
8018,0,-0.00918239,-0.067812,-1.02239,99.6195,216.291,51.499
8019,0,-0.0088864,-0.0679449,-1.02247,99.633,216.29,51.4941
8020,0,-0.0102583,-0.0667826,-1.02268,99.6085,216.298,51.4934
8021,0,-0.00920017,-0.0666403,-1.02193,99.6295,216.283,51.476
8022,0,-0.00959631,-0.0671858,-1.02241,99.6194,216.284,51.4912
8023,0,0.00257308,-0.0667143,-1.01627,99.8905,216.247,51.2488
8024,0,-0.00801245,-0.0673235,-1.02187,99.6583,216.296,51.4699
8025,0,0.00227569,-0.0664818,-1.01654,99.8847,216.265,51.2616
8026,0,-0.00764786,-0.0674201,-1.02136,99.6797,216.263,51.4536
8027,0,-0.00846119,-0.066926,-1.02195,99.6347,216.282,51.4735
8028,0,-0.00774938,-0.06789,-1.02199,99.6516,216.278,51.49
8029,0,-0.00848626,-0.0674241,-1.0221,99.6447,216.286,51.4726
8030,0,-0.00717744,-0.0682525,-1.02186,99.6697,216.283,51.5016
8031,0,0.00257859,-0.0668968,-1.01697,99.8879,216.236,51.2831
8032,0,-0.0068176,-0.067445,-1.02183,99.6817,216.277,51.4726
8033,0,-0.00645237,-0.0673541,-1.02106,99.6852,216.283,51.4712
8034,0,-0.00611694,-0.067118,-1.02106,99.6907,216.28,51.4589
8035,0,-0.00816547,-0.0662394,-1.0217,99.639,216.288,51.4887
8036,0,0.00194246,-0.0657178,-1.01632,99.8816,216.261,51.2598
8037,0,0.00230552,-0.0659356,-1.01676,99.9044,216.262,51.2741
8038,0,0.00165781,-0.0662125,-1.01726,99.9222,216.25,51.2698
8039,0,0.00259841,-0.0660043,-1.01676,99.9128,216.225,51.284
8040,0,0.00250688,-0.0664759,-1.01677,99.9733,216.278,51.298
8041,0,0.00118129,-0.0666367,-1.01794,99.9493,216.292,51.3011
8042,0,0.00214808,-0.0666097,-1.01719,99.9795,216.281,51.2984
8043,0,0.00179377,-0.0662003,-1.01692,99.9858,216.273,51.295
8044,0,-0.00407995,-0.0654484,-1.02026,99.8577,216.306,51.4212
8045,0,-0.00130159,-0.066453,-1.01912,99.9268,216.309,51.3784
8046,0,0.00259627,-0.0675888,-1.01778,99.9939,216.304,51.3686
8047,0,0.000915771,-0.0659399,-1.01856,99.9411,216.29,51.3495
8048,0,0.00212317,-0.0665859,-1.01764,99.9785,216.279,51.3409
8049,0,0.00252731,-0.0675868,-1.01769,99.9668,216.258,51.3484
8050,0,0.00335707,-0.0655425,-1.01813,99.9642,216.288,51.3883
8051,0,0.00231393,-0.06697,-1.01773,99.9733,216.287,51.3376
8052,0,0.00318323,-0.0663248,-1.01756,100.016,216.315,51.3067
8053,0,0.00357975,-0.0660354,-1.01735,100.041,216.321,51.3653
8054,0,-0.00159694,-0.0676036,-1.01975,99.9105,216.33,51.4575
8055,0,0.00338595,-0.0653779,-1.0166,100.041,216.333,51.3217
8056,0,0.0027895,-0.0646719,-1.01662,100.043,216.355,51.3148
8057,0,0.00309032,-0.0653926,-1.01628,100.022,216.366,51.3324
8058,0,0.00388793,-0.0647687,-1.01663,99.9974,216.411,51.3816
8059,0,8.39701e-05,-0.0638422,-1.01729,99.9039,216.396,51.4122
8060,0,0.00124865,-0.0651986,-1.01685,99.9482,216.386,51.3702
8061,0,-0.00151591,-0.0652151,-1.01801,99.9152,216.446,51.4307
8062,0,-0.000308718,-0.0642316,-1.01804,99.9237,216.429,51.4271
8063,0,0.00356949,-0.0663748,-1.01602,100.073,216.393,51.3489
8064,0,0.00281841,-0.0637102,-1.01702,100.02,216.434,51.4089
8065,0,-0.0008209,-0.0655105,-1.01828,99.9838,216.445,51.4615
8066,0,-0.010446,-0.0652583,-1.02188,99.8359,216.5,51.5596
8067,0,-0.000431173,-0.0648711,-1.01667,100.064,216.439,51.4024
8068,0,-0.00768945,-0.066714,-1.02033,99.906,216.456,51.5678
8069,0,-0.00951657,-0.0666727,-1.02077,99.8839,216.506,51.6078
8070,0,-0.00053545,-0.0655371,-1.01599,100.089,216.405,51.3944
8071,0,-0.00234324,-0.0638804,-1.01663,100.031,216.445,51.4397
8072,0,0.00221138,-0.0658827,-1.01422,100.184,216.433,51.3303
8073,0,0.00445576,-0.0654168,-1.01329,100.197,216.469,51.3562
8074,0,-0.00316555,-0.0655393,-1.01635,100.046,216.489,51.4883
8075,0,-0.00204709,-0.0649977,-1.01502,100.024,216.537,51.4999
8076,0,-0.00215648,-0.0670375,-1.01417,100.073,216.56,51.5294
8077,0,-0.00100408,-0.0659724,-1.01161,100.061,216.618,51.5564
8078,0,-0.00119064,-0.0683634,-1.01007,100.081,216.661,51.5893
8079,0,-0.00270296,-0.0666066,-1.00702,100.011,216.727,51.5607
8080,0,-0.00215746,-0.0703706,-1.00546,100.072,216.821,51.6133
8081,0,-0.00137408,-0.0683221,-1.00203,100.038,216.9,51.5339
8082,0,-0.00149349,-0.0701354,-1.00048,100.014,217.041,51.6635
8083,0,9.31942e-05,-0.0687582,-0.99747,100.01,217.124,51.6048
8084,0,-0.00185694,-0.0679433,-0.996281,99.9904,217.327,51.6414
8085,0,-0.000727103,-0.0671092,-0.993227,100.061,217.498,51.6561
8086,0,0.0106104,-0.0637369,-0.983328,100.304,217.634,51.4185
8087,0,0.00806608,-0.0653938,-0.982654,100.204,217.794,51.5517
8088,0,0.00582618,-0.0610802,-0.979408,100.075,217.942,51.574
8089,0,0.00517763,-0.0617452,-0.977044,100,218.042,51.7257
8090,0,0.00468797,-0.0597044,-0.97234,99.8303,218.12,51.8383
8091,0,0.0145807,-0.0612763,-0.961376,100.197,218.132,51.517
8092,0,0.00179272,-0.0606732,-0.961281,99.9745,218.292,51.6575
8093,0,-0.00177352,-0.0633632,-0.958808,99.9775,218.373,51.6598
8094,0,0.00664327,-0.0652282,-0.949875,100.343,218.291,51.3363
8095,0,-0.00308027,-0.0624157,-0.952439,100.036,218.429,51.6539
8096,0,-0.00427536,-0.0667202,-0.952779,100.098,218.38,51.6212
8097,0,0.00651932,-0.0654597,-0.945707,100.32,218.27,51.3198
8098,0,-0.00372086,-0.0268794,-0.94188,99.7442,218.796,51.4839
8099,0,0.00146958,-0.0279077,-0.937752,99.9294,218.626,51.2313
8100,0,-0.00238131,-0.0266766,-0.940193,99.7812,218.584,51.3471
8101,0,-0.0014498,-0.0259128,-0.939532,99.7922,218.487,51.3576
8102,0,-0.00163655,-0.0249156,-0.939196,99.7849,218.411,51.3503
8103,0,0.0013138,-0.0238365,-0.935676,99.8378,218.314,51.2886
8104,0,0.00163533,-0.0237224,-0.931874,99.8676,218.237,51.2535
8105,0,0.00352714,-0.0190368,-0.926263,99.8231,218.263,51.2495
8106,0,-0.00709249,-0.0148107,-0.92827,99.4454,218.389,51.5607
8107,0,0.00215307,-0.0127158,-0.918829,99.6325,218.23,51.2675
8108,0,0.000814574,-0.0265669,-0.917805,99.6982,218.08,51.0484
8109,0,0.00268935,-0.0264598,-0.914375,99.5127,218.042,51.034
8110,0,0.000811909,-0.0232622,-0.911841,99.3422,217.957,50.9641
8111,0,-0.000171576,-0.0118011,-0.905613,99.0175,217.949,51.0049
8112,0,-0.00146622,-0.00781819,-0.899959,98.8157,217.937,51.0283
8113,0,-0.00312274,-0.00549888,-0.894216,98.6694,217.882,50.9897
8114,0,-0.00478003,-0.00531228,-0.890788,98.5295,217.817,50.9357
8115,0,-0.00426501,-0.0108663,-0.888853,98.4127,217.723,50.8462
8116,0,-0.00814835,-0.0121506,-0.888757,98.1754,217.647,50.9183
8117,0,-0.00245289,-0.0148253,-0.882762,98.2267,217.461,50.6965
8118,0,-0.0129562,-0.0206823,-0.884176,97.8767,217.318,50.84
8119,0,-0.0158523,-0.0224164,-0.879067,97.6219,217.177,50.8267
8120,0,-0.0177972,-0.0265823,-0.87602,97.4112,217.04,50.8707
8121,0,-0.00490896,-0.0278382,-0.862195,97.5379,216.778,50.4674
8122,0,-0.0171641,-0.0321466,-0.86792,97.0731,216.632,50.8314
8123,0,-0.0177859,-0.0310673,-0.866035,96.8907,216.454,50.9228
8124,0,-0.0181564,-0.0315645,-0.862836,96.7713,216.284,50.8885
8125,0,-0.0105778,-0.00305425,-0.855299,96.1137,216.51,51.3131
8126,0,-0.0104683,-0.00294376,-0.853604,96.0101,216.296,51.3159
8127,0,0.00195705,-0.00417214,-0.841649,96.2166,215.996,50.9089
8128,0,-0.00461547,-0.00210265,-0.844699,95.8578,215.939,51.0897
8129,0,-0.00387164,-0.00119591,-0.842389,95.7197,215.774,51.0558
8130,0,-0.000435665,-0.00113151,-0.837227,95.5365,215.674,51.0599
8131,0,-0.000167566,-0.00272017,-0.837361,95.5413,215.561,50.9417
8132,0,-0.00244157,-0.00766574,-0.837406,95.4192,215.448,50.8782
8133,0,-0.00241326,-0.00663411,-0.834279,95.2521,215.328,50.8767
8134,0,-0.00247765,-0.00513879,-0.831021,95.0333,215.292,50.8509
8135,0,0.00175304,-0.00782412,-0.824494,94.8987,215.235,50.7785
8136,0,-0.00134039,-0.0058921,-0.823761,94.6336,215.192,50.8333
8137,0,-0.00223156,-0.00625737,-0.821728,94.476,215.064,50.8555
8138,0,-0.00555959,-0.0105354,-0.822528,94.3289,214.96,50.9211
8139,0,-0.00461534,-0.0113844,-0.821063,94.2636,214.796,50.8877
8140,0,-0.00040373,-0.0143724,-0.815897,94.4077,214.563,50.6557
8141,0,-3.08221e-05,-0.018775,-0.815107,94.3691,214.369,50.6152
8142,0,0.00066212,-0.021402,-0.814167,94.3398,214.192,50.6112
8143,0,-0.00026054,-0.0218467,-0.813719,94.289,214.042,50.5854
8144,0,-0.000503696,-0.0230262,-0.812499,94.2048,213.909,50.5519
8145,0,-0.0012787,-0.026191,-0.810169,94.1509,213.785,50.5158
8146,0,-0.00289832,-0.0268982,-0.808095,94.0917,213.666,50.4838
8147,0,-0.00386855,-0.0274222,-0.804581,93.989,213.575,50.4375
8148,0,-0.00380026,-0.0281213,-0.801456,93.838,213.522,50.4171
8149,0,-0.00274462,-0.0296781,-0.798284,93.7125,213.482,50.4108
8150,0,-0.00387881,-0.0285915,-0.797313,93.6209,213.439,50.4256
8151,0,-0.00336059,-0.0298071,-0.796267,93.5749,213.367,50.4001
8152,0,-0.00324941,-0.030992,-0.796055,93.5023,213.298,50.423
8153,0,-0.00342076,-0.0309616,-0.794957,93.4936,213.252,50.4045
8154,0,-0.00314411,-0.0302386,-0.792848,93.4405,213.25,50.4276
8155,0,0.00117921,-0.00525771,-0.793982,93.0148,213.567,50.861
8156,0,0.000749442,-0.00387327,-0.792726,92.9898,213.514,50.8737
8157,0,0.00123213,-0.00344087,-0.791592,92.956,213.475,50.886
8158,0,0.00134422,-0.00333011,-0.789814,92.9552,213.45,50.8579
8159,0,0.000426814,-0.00307838,-0.790571,92.955,213.357,50.8818
8160,0,-5.38375e-05,-0.00416017,-0.79132,92.9366,213.275,50.8985
8161,0,-0.000443458,-0.00325315,-0.790936,92.8844,213.234,50.9203
8162,0,-0.00327185,-0.0015825,-0.791523,92.7935,213.188,50.9863
8163,0,-0.00439409,-0.00196494,-0.791576,92.6902,213.116,51.0668
8164,0,-0.00484489,-0.00202679,-0.791024,92.5895,213.054,51.0981
8165,0,-0.00584525,-0.000906568,-0.790414,92.5443,212.998,51.118
8166,0,-0.00685636,-0.00107132,-0.789947,92.4561,212.949,51.1748
8167,0,-0.00780641,9.32546e-05,-0.7901,92.3657,212.916,51.2476
8168,0,-0.00746107,0.00158478,-0.789663,92.2767,212.888,51.2802
8169,0,-0.00789579,0.00178721,-0.788765,92.1995,212.874,51.3189
8170,0,-0.0084039,0.00277583,-0.789396,92.1403,212.863,51.3721
8171,0,-0.00798952,0.00266247,-0.78741,92.0622,212.87,51.3924
8172,0,-0.00735044,0.00337194,-0.786881,92.0029,212.86,51.395
8173,0,-0.00824758,0.00284748,-0.787715,91.9763,212.841,51.4234
8174,0,-0.00754974,0.00445831,-0.785863,91.9235,212.817,51.4592
8175,0,0.0057387,0.0133983,-0.777201,92.117,212.81,51.2695
8176,0,0.00124623,0.0118823,-0.779733,91.9664,212.818,51.3768
8177,0,-0.00584906,0.0110147,-0.784886,91.7889,212.836,51.5561
8178,0,-0.0049063,0.0120799,-0.784264,91.757,212.865,51.6142
8179,0,-0.0089005,-0.0052018,-0.784737,91.8964,212.698,51.2912
8180,0,-0.00955702,-0.00475413,-0.784852,91.8947,212.681,51.3238
8181,0,0.00333009,-0.00434649,-0.775866,92.1918,212.563,50.9507
8182,0,-0.0079305,-0.00503504,-0.783075,91.8699,212.678,51.2795
8183,0,-0.00870159,-0.00469676,-0.783765,91.8593,212.668,51.3006
8184,0,-0.00734645,-0.00464601,-0.783214,91.8682,212.654,51.2969
8185,0,-0.00695306,-0.00420166,-0.782351,91.8927,212.677,51.2677
8186,0,-0.00228232,-0.00337247,-0.779209,92.0065,212.623,51.1084
8187,0,-0.00593707,-0.00188225,-0.781905,91.8856,212.679,51.3282
8188,0,-0.00657823,-0.000229667,-0.783644,91.8625,212.716,51.3518
8189,0,-0.00266464,0.00129867,-0.780276,91.9587,212.709,51.2379
8190,0,-0.00535282,0.00336907,-0.783354,91.8698,212.738,51.4216
8191,0,-0.00564082,0.00520437,-0.783128,91.8435,212.777,51.457
8192,0,-0.00518819,0.00216909,-0.781904,91.8724,212.748,51.3594
8193,0,0.00526329,0.011036,-0.775807,92.0759,212.731,51.2455
8194,0,-0.00246983,0.00964361,-0.781899,91.8582,212.807,51.4736
8195,0,-0.00314174,0.00865875,-0.781471,91.8361,212.819,51.445
8196,0,0.00582423,0.0123095,-0.775057,92.0479,212.772,51.2677
8197,0,-0.00303155,0.0122701,-0.78246,91.772,212.853,51.5553
8198,0,-0.00669205,-0.00664628,-0.781907,91.9507,212.685,51.2224
8199,0,-0.00541435,-0.0052554,-0.781366,91.9978,212.679,51.2432
8200,0,-0.00404339,-0.00545515,-0.780117,92.0028,212.678,51.1743
8201,0,0.00334205,-0.0049664,-0.774976,92.208,212.626,50.9242
